ID	SENTIMENT	TEXT
132_ 438	positive	 They fix the problem and help you with whatever your I-Pod needs Comes with two USB ports and a charger.
225_ 9	neutral	You can compress the files for more storage space before you start the transfer.
129_ 7	neutral	I bypassed the speed control, which was easy to do, now it works again, but with no speed control.
289_ 4	neutral	I may not be a computer expert but I am perfectly capable of following detailed instructions, and Norton just makes life way too hard.
117_ 10	neutral	I say this because I am not particulary fond of the hitachi compound miter saw.
183_ 26	neutral	What is up with nickle and dimeing consumers on the recharge cord?
0_ 110	positive	This camera takes amazing pictures and its size cannot be beat.
107_ 0	positive	This is truly a Clydesdale among the industry 3HP+ router workhorses.
132_ 478	neutral	I Love My iPod!
284_ 0	negative	Too bad the product is cumbersome and intertwined trying to do so much at one time.
114_ 2	positive	It came with a good fence that  is simple yet precise and thats well made and won't break.
155_ 4	positive	All in all, it's a good router if you don't have the cash for a Speedbooster one.
242_ 32	positive	The latter will provide better coverage in more remote areas of The States but still operates in many countries, excluding New Zealand and Australia.
315_ 3	neutral	I have XP with 256MB RAM, 40GB memory.
150_ 2	positive	It's easy to install the security on this product but Linksys doesn't do a good job of explaining why its important.
70_ 0	positive	Diaper Champ is by far the best diaper pail!
207_ 14	positive	I have ripped over 100 songs from my CD collection and it was so easy and fast, and they all sound great.
242_ 14	positive	DEPENDABILITY: I've seen no glitches.
256_ 7	negative	I mean, they're short!
0_ 142	positive	The flash is surprisingly good and even the video quality is excellent.
312_ 7	negative	What dissapointes me the most that a software like that  is not cheap gets zero support form symantec, if you want support, they'll charge you a Fee!
189_ 9	neutral	I like to keep all of my Mp3s in one folder and manually doing this is a pain.
216_ 2	negative	The Touchpad is virtually unusable -- sometimes you have to press like mad to make a selection and other times the slightest brush causes something to be selected that you don't want.
225_ 14	positive	Other mp3 players won't give you the sonic clarity of the Zen at this compression level, so I imagine they won't at lower ones, either.
132_ 359	neutral	 I strongly suggest anyone considering an iPod test it out first to see how they like it.
11_ 4	positive	Slow-syncro flash, macro/infinity mode, etc.
106_ 16	negative	Not so nice things: - a bit too much weight and power for easy handheld use - spindle lock makes for awkward bit changing (outside of a table) - the 1/4" chuck sleeve requires MUCH tightening to keep bits from slipping
211_ 0	positive	The Zen Micro is near perfect.
79_ 4	positive	1) The champ is easy to use.
299_ 15	neutral	I use the program like most other people - in DISABLED mode.
3_ 12	negative	This isn't uncommon in cameras, though, just as long as you bring your charger and spare batteries, you should be fine.
166_ 45	neutral	You typically find less horror stories detailing poor connections with this, and most Linksys models.
132_ 467	positive	I was worried about what the sound quality would be like, but that seems to be just as good as the actual CD sound.
193_ 0	neutral	I first signed up for Napster on line.
132_ 379	neutral	  As far as an actual player is concerned, the iPod is next to none.
178_ 1	neutral	For the last couple of years I'd run the Linksys Wireless B router; it was rock solid, no issues whatsoever.
32_ 1	neutral	I've owned a few 35mm cameras over the years, including one SLR and two point & shoots.
193_ 54	neutral	I believe them.
132_ 377	neutral	Both from unspecialist makes, and in Creatives case a company that deals mostly in computer parts, and has not invested the money that Apple has.
17_ 3	negative	The Adobe software also was wonderful in 98 but it will not let you print correctly with XP so you are forced to create your document then either print it from Windows or export it to another application.
275_ 3	negative	so, right out of the box i had issue.
132_ 38	neutral	Maybe in their 5th generation they'll add features to the iPod. But for now, pleases don't buy this, and buy a Creative Zen or the iRiver H10-20GB instead.
255_ 8	positive	All at the same time, and all without a hitch.
208_ 10	neutral	The slow throbbing glow that it emits during charging is cool too.
287_ 10	negative	They are a royal pain to install, and don't function properly once finally installed -- if you can install them at all.
105_ 0	negative	It ain't cutting edge (no pun intended) state of the art with all the latest bells & whistles & it definitely ain't pretty.
189_ 29	neutral	The photos don't do it justice.
124_ 1	neutral	I also have the very popular Bosch 1617EVSPK kit and had planned to use it on my cabinets, routing dados for shelves.
31_ 2	neutral	I put a 128MB CF card in it.
306_ 8	negative	Then, my ad/pop-up blocking was completely gone.
215_ 9	negative	I've read about the issues with the scroll bar, but they must have taken care of that now.
132_ 114	neutral	The Gmini is like an iPod VIDEO, PHOTO, GAME, MUSIC, all into ONE and it is exactly the same size as the iPod...      and you can play any MP3 directly and fresh from the NET...     oh yeah, even audio books, anything!
187_ 2	positive	1 Speakers at home, I rarely use it with the earbuds, though they are much better than the ones you normally get with other mp3 players.
43_ 1	positive	The size is tiny, which I love.
122_ 3	neutral	I have 5 routers, I use them all!
229_ 1	neutral	(The others include: the Intel Pocket Concert, the Archos Jukebox, which was returned after three or four faulty units...I'm extremely patient, and the Creative Labs Nomad Jukebox 3.
210_ 0	neutral	I bought this item in part due to the good reviews here on Amazon.
0_ 84	positive	great video clip quality for a digital camera - so much better than my old one (Canon A60(?)...the 2.0 megapixel one).
162_ 4	neutral	Haven't had any of the issues I've been reading in the other reviews.
229_ 12	positive	These include: MP3, Wave, WMA, WMA Pro, and WMA Lossless; it is very user-friendly simply by right-clicking the file(s) to be converted.
106_ 7	neutral	I've cut dadoes, flush trim to duplicate a complex form, and done roundovers and Roman ogees.
103_ 3	positive	The Hitachi has plenty of power, runs smooth, and cuts effortlessly through maple (with Freud bits!)
166_ 2	neutral	You have a chance if you're a good cookbook recipe follower.
146_ 9	positive	The dual anteanna is a plus and the design is slick.
212_ 1	neutral	Comments such as "it's stylish" or "it looks cool" or "everyone has it" don't nesseseraly make something good.
251_ 14	negative	I'm an advocate of Nokia , but this phone and the following models (7610) , are seemingly a desperate trial at squeezing as much under-engineered and experimental technologies in one sloppy phone .
106_ 8	positive	The heavy motor and continuously variable speed control let this router churn through everything I threw at it.
0_ 126	neutral	My SD500 was kept in a case all the time if not being used.
0_ 127	negative	I took it out one day and the LCD was not working.
106_ 0	positive	Hitachi's M12V is a big beast of a router.
181_ 7	neutral	I just want MUSIC to eminate from it when I want, how I want.
306_ 18	neutral	I gave up.
